date,subregion1_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients
10/20/2020,Florida,181522,78.725,16,3408,3,155,70399,430
10/20/2020,Florida,11724,75.375,6,721,0,4,7557,9
10/20/2020,Florida,103852,77.426087,9,2484,0,103,46085,268
10/20/2020,Florida,243693,80.342424,51,6090,1,78,105505,331
10/20/2020,Florida,372678,81.591525,50,13689,4,249,160290,984
10/20/2020,Florida,28254,75.95,10,1709,0,17,16797,85
10/20/2020,Florida,18474,76.14,5,1069,0,24,11486,54
10/20/2020,New York,475671,79.589216,38,16556,4,890,351801,2463
10/20/2020,Florida,203478,78.015789,31,5915,1,129,68720,327
10/20/2020,Florida,186704,76.175,6,3489,2,158,60016,455
10/20/2020,Florida,159701,81.606452,10,5209,0,158,60089,418
10/20/2020,Florida,353339,75.448148,15,10541,1,339,116674,1073
10/20/2020,Florida,73384,74.51875,16,2281,1,48,38440,255
10/20/2020,Florida,24546,74.083333,2,1176,0,24,9574,76
10/20/2020,Florida,345432,77.764706,28,8379,0,218,159616,745
10/20/2020,Florida,32050,76.55,8,1268,0,10,18574,62
10/20/2020,Florida,313249,75.153731,26,13091,3,269,145563,905
10/20/2020,Florida,41275,77.055556,4,1684,0,37,22045,192
10/20/2020,Florida,525141,76.321239,24,10308,1,227,194601,1007
10/20/2020,Florida,27154,79.533333,4,1547,0,14,14634,141
10/20/2020,Florida,68021,78.136364,10,2286,0,29,20158,120
10/20/2020,Florida,21781,76.075,1,1431,1,16,10197,58
10/20/2020,Florida,27142,76.2,2,1207,1,12,14166,74
10/20/2020,Florida,14165,76.5,2,636,0,9,7834,38
10/20/2020,Florida,17900,77.36,1,592,0,18,8616,40
10/20/2020,Florida,69999,74.754545,12,4129,3,71,34473,243
10/20/2020,Florida,154241,79.677778,14,3584,2,122,67041,339
10/20/2020,Florida,41018,78.316667,3,2173,0,43,16958,208
10/20/2020,Florida,587769,77.314815,71,10577,12,350,185842,987
10/20/2020,Florida,44124,75.742857,4,2939,0,77,25207,158
10/20/2020,New York,1630698,81.935021,104,33043,9,2484,1444290,7890
10/20/2020,Florida,266309,77.945238,28,9710,2,74,172063,527
10/20/2020,New York,2594676,80.061236,214,72139,30,5665,1623633,16029
10/20/2020,Florida,16105,76.5,3,929,0,15,8115,55
10/20/2020,Florida,109999,79.005263,7,2019,0,37,39647,168
10/20/2020,New York,1440625,78.238413,91,54828,9,3965,951008,12130
10/20/2020,Florida,353623,79.132353,41,13833,5,185,156365,829
10/20/2020,Florida,1426736,77.533083,140,45992,4,754,622150,2060
10/20/2020,New York,2295808,81.48371,154,74940,21,5973,1491315,17383
10/20/2020,Florida,16615,76.4,4,871,0,11,9645,58
10/20/2020,Florida,685368,77.266667,80,22179,8,592,291195,2764
10/20/2020,Florida,313163,77.727907,33,8678,3,320,126379,799
10/20/2020,Florida,48289,74.727273,9,3066,3,83,29105,180
10/20/2020,Florida,212228,77.186207,22,5806,1,116,99633,435
10/20/2020,Florida,537868,77.039048,62,12064,2,310,200202,977
10/20/2020,Florida,385506,78.997297,28,12673,2,320,241391,894
10/20/2020,Florida,419680,80.290123,41,9141,5,314,208866,784
10/20/2020,Florida,462801,79.789873,21,10305,2,235,176564,764
10/20/2020,Florida,19427,74.5,1,853,0,12,10549,34
10/20/2020,Florida,290965,77.575439,49,11900,1,101,177378,301
10/20/2020,Florida,937933,75.768263,125,33229,5,512,522763,1283
10/19/2020,Florida,159701,81.606452,8,5199,0,158,59535,418
10/19/2020,Florida,462801,79.789873,58,10284,1,235,175524,762
10/19/2020,Florida,14165,76.5,6,634,1,9,7803,38
10/19/2020,Florida,19427,74.5,14,852,3,11,10339,34
10/19/2020,Florida,184736,75.825641,27,6488,1,128,42515,381
10/19/2020,Florida,1426736,77.533083,250,45852,3,751,617435,2056
10/19/2020,Florida,1934516,79.300597,261,81631,11,1515,1105516,6177
10/19/2020,Florida,353339,75.448148,50,10526,1,335,115797,1072
10/19/2020,Florida,2713295,80.555136,565,178837,22,3547,1805232,8277
10/19/2020,Florida,73384,74.51875,5,2265,0,48,38233,254
10/19/2020,Florida,345432,77.764706,47,8351,6,218,158488,745
10/19/2020,Florida,537868,77.039048,62,12002,6,307,198856,975
10/19/2020,Florida,243693,80.342424,53,6039,0,78,104735,330
10/19/2020,Florida,44124,75.742857,13,2935,1,77,25065,158
10/19/2020,Florida,212228,77.186207,48,5784,3,116,99002,434
10/19/2020,Florida,419680,80.290123,63,9100,7,311,206630,779
10/19/2020,Florida,103852,77.426087,25,2475,1,103,45643,268
10/19/2020,Florida,587769,77.314815,101,10506,4,347,184599,975
10/19/2020,Florida,45993,75.622222,3,3019,1,54,31996,237
10/19/2020,Florida,82925,78.216667,8,2357,0,50,41176,160
10/19/2020,Florida,21781,76.075,6,1430,0,15,10160,57
10/19/2020,New York,1630698,81.935021,101,32939,10,2483,1432907,7881
10/19/2020,Florida,266309,77.945238,99,9682,2,73,170490,525
10/19/2020,Florida,27154,79.533333,9,1543,1,13,14526,141
10/19/2020,Florida,40276,74.925,2,1102,1,11,16621,88
10/19/2020,Florida,968341,77.648598,153,24315,5,801,456859,2522
10/19/2020,Florida,186704,76.175,26,3483,1,156,59662,453
10/19/2020,Florida,8602,77.2,1,1260,0,15,4629,25
10/19/2020,Florida,203478,78.015789,44,5884,1,129,67942,326
10/19/2020,New York,2295808,81.48371,178,74786,17,5970,1478989,17362
10/19/2020,Florida,174049,77.245833,16,5743,2,85,55216,357
10/19/2020,Florida,372678,81.591525,64,13639,2,246,159151,980
10/19/2020,Florida,17900,77.36,50,591,0,18,8589,40
10/19/2020,Florida,24546,74.083333,3,1174,0,24,9521,76
10/19/2020,Florida,313249,75.153731,35,13065,3,269,145143,902
10/19/2020,Florida,41275,77.055556,13,1680,0,37,21793,192
10/19/2020,Florida,28254,75.95,7,1699,2,17,16729,85
10/19/2020,Florida,181522,78.725,18,3392,4,154,69598,427
10/19/2020,Florida,685368,77.266667,141,22099,14,589,288662,2756
10/19/2020,Florida,68021,78.136364,39,2276,0,29,20040,120
10/19/2020,Florida,8236,75.85,4,530,1,10,3917,14
10/19/2020,Florida,76483,79.424,11,2082,1,25,25150,141
10/19/2020,Florida,15448,73.433333,5,1089,0,28,14283,63
10/19/2020,Florida,48289,74.727273,10,3057,1,83,28832,177
10/19/2020,Florida,313163,77.727907,44,8645,4,318,125345,796
10/19/2020,Florida,37241,77.977778,5,1628,1,28,21042,127
10/19/2020,Florida,385506,78.997297,68,12645,2,320,239579,892
10/19/2020,New York,2594676,80.061236,204,71925,25,5663,1609889,15999
10/19/2020,Florida,145415,75.062963,14,3060,4,130,52983,319
10/19/2020,Florida,109999,79.005263,18,2012,0,37,39276,168
10/19/2020,New York,1440625,78.238413,108,54737,10,3965,944657,12121
10/19/2020,Florida,41018,78.316667,5,2170,1,43,16901,208
10/19/2020,Florida,27142,76.2,3,1205,0,12,14130,73
10/19/2020,Florida,290965,77.575439,73,11851,1,99,176092,300
10/19/2020,Florida,14428,77.666667,10,681,0,14,10249,38
10/19/2020,Florida,1355921,78.435979,304,41892,10,532,598996,1649
10/19/2020,Florida,69999,74.754545,16,4117,0,71,34265,240
10/19/2020,Florida,14364,75.1,2,891,0,9,8985,36
10/19/2020,Florida,525141,76.321239,60,10284,2,224,193042,1006
10/19/2020,New York,475671,79.589216,35,16518,4,890,348967,2459
10/19/2020,Florida,937933,75.768263,172,33104,5,511,519814,1278
10/19/2020,Florida,32050,76.55,7,1260,0,10,18445,62
10/19/2020,Florida,1470344,80.354355,227,49178,11,1497,746428,4204
10/19/2020,Florida,353623,79.132353,57,13792,4,182,155307,824
10/19/2020,Florida,740000,78.6875,99,22090,3,494,279227,1567
10/19/2020,Florida,13580,74.55,2,603,0,6,1967,51
10/19/2020,Florida,18474,76.14,4,1064,0,24,11464,54
10/19/2020,Florida,154241,79.677778,16,3570,1,122,66524,337
10/19/2020,Florida,124995,76.058333,16,2758,2,80,39442,279
10/18/2020,Florida,313249,75.153731,9,13030,2,269,144697,899
10/18/2020,Florida,385506,78.997297,48,12577,2,320,238489,890
10/18/2020,Florida,19427,74.5,1,838,0,11,10332,31
10/18/2020,Florida,109999,79.005263,17,1994,3,35,39010,168
10/18/2020,Florida,290965,77.575439,10,11778,0,98,175147,299
10/18/2020,Florida,462801,79.789873,25,10226,2,235,174866,761
10/18/2020,Florida,181522,78.725,8,3374,0,154,69206,423
10/18/2020,Florida,184736,75.825641,3,6461,0,127,42436,380
10/18/2020,Florida,1355921,78.435979,126,41588,4,530,596618,1639
10/18/2020,Florida,968341,77.648598,79,24162,5,800,454368,2517
10/18/2020,Florida,937933,75.768263,71,32932,2,508,516870,1273
10/18/2020,Florida,353339,75.448148,14,10476,2,335,115310,1071
10/18/2020,Florida,266309,77.945238,29,9583,2,71,169310,523
10/18/2020,Florida,21781,76.075,3,1424,0,15,10147,57
10/18/2020,New York,1630698,81.935021,40,32838,4,2483,1423404,7871
10/18/2020,New York,1440625,78.238413,45,54629,5,3965,939835,12111
10/18/2020,Florida,203478,78.015789,26,5840,2,128,67386,325
10/18/2020,Florida,16105,76.5,1,926,0,15,8079,55
10/18/2020,Florida,28254,75.95,6,1692,0,17,16663,83
10/18/2020,Florida,145415,75.062963,5,3046,1,130,52741,315
10/18/2020,Florida,27154,79.533333,1,1534,0,13,14445,140
10/18/2020,Florida,24546,74.083333,7,1171,0,24,9492,76
10/18/2020,Florida,14165,76.5,1,628,0,9,7780,37
10/18/2020,Florida,44124,75.742857,3,2922,0,77,24943,157
10/18/2020,Florida,372678,81.591525,32,13575,0,245,158425,978
10/18/2020,Florida,154241,79.677778,10,3554,0,122,65846,336
10/18/2020,Florida,353623,79.132353,37,13735,6,181,154497,820
10/18/2020,Florida,68021,78.136364,9,2237,0,29,19990,120
10/18/2020,Florida,159701,81.606452,10,5191,1,155,59215,418
10/18/2020,Florida,48289,74.727273,3,3047,1,83,28793,176
10/18/2020,Florida,8236,75.85,1,526,1,10,3916,13
10/18/2020,Florida,186704,76.175,7,3457,2,155,59365,452
10/18/2020,Florida,13580,74.55,1,601,0,6,1965,51
10/18/2020,Florida,41275,77.055556,1,1667,1,37,21722,192
10/18/2020,Florida,15448,73.433333,1,1084,0,27,14245,63
10/18/2020,Florida,419680,80.290123,38,9037,1,311,205275,772
10/18/2020,Florida,32050,76.55,6,1253,0,10,18417,62
10/18/2020,Florida,8602,77.2,1,1259,0,15,4609,25
10/18/2020,Florida,740000,78.6875,65,21991,2,492,277827,1564
10/18/2020,Florida,2713295,80.555136,397,178272,18,3540,1795217,8255
10/18/2020,Florida,82925,78.216667,3,2349,1,50,40921,160
10/18/2020,Florida,41018,78.316667,7,2165,1,43,16870,207
10/18/2020,Florida,1426736,77.533083,85,45602,3,750,614338,2053
10/18/2020,New York,2594676,80.061236,171,71721,17,5657,1599143,15974
10/18/2020,Florida,313163,77.727907,18,8601,4,317,124655,792
10/18/2020,Florida,525141,76.321239,27,10224,2,224,192105,1004
10/18/2020,Florida,174049,77.245833,5,5727,0,85,55099,355
10/18/2020,Florida,243693,80.342424,18,5986,0,78,104136,330
10/18/2020,Florida,76483,79.424,33,2071,1,25,25068,140
10/18/2020,Florida,537868,77.039048,33,11940,3,306,197876,969
10/18/2020,Florida,212228,77.186207,24,5736,4,116,98523,431
10/18/2020,Florida,1470344,80.354355,63,48951,3,1490,741672,4193
10/18/2020,Florida,73384,74.51875,3,2260,0,48,38016,254
10/18/2020,Florida,345432,77.764706,29,8304,4,218,157775,739
10/18/2020,New York,475671,79.589216,33,16483,3,889,346968,2455
10/18/2020,Florida,1934516,79.300597,187,81370,4,1510,1099103,6166
10/18/2020,New York,2295808,81.48371,123,74608,11,5970,1468186,17345
10/18/2020,Florida,11724,75.375,19,715,0,4,7513,9
10/18/2020,Florida,14428,77.666667,1,671,0,14,10129,38
10/18/2020,Florida,69999,74.754545,2,4101,0,71,34107,240
10/18/2020,Florida,587769,77.314815,29,10405,0,345,183913,971
10/18/2020,Florida,685368,77.266667,56,21958,6,586,287078,2742
10/17/2020,Florida,174049,77.245833,15,5722,0,85,55037,355
10/17/2020,Florida,18474,76.14,6,1060,0,24,11426,54
10/17/2020,Florida,266309,77.945238,30,9554,0,71,168624,521
10/17/2020,Florida,28254,75.95,4,1686,0,17,16564,83
10/17/2020,Florida,372678,81.591525,33,13543,1,244,158166,978
10/17/2020,New York,2594676,80.061236,91,71550,8,5656,1590182,15957
10/17/2020,Florida,203478,78.015789,38,5814,1,128,67340,323
10/17/2020,Florida,16105,76.5,3,925,0,15,8078,55
10/17/2020,Florida,184736,75.825641,13,6458,0,126,42381,380
10/17/2020,Florida,76483,79.424,9,2038,0,25,24956,139
10/17/2020,Florida,41275,77.055556,2,1666,0,37,21677,191
10/17/2020,Florida,1934516,79.300597,279,81183,12,1506,1094359,6162
10/17/2020,Florida,73384,74.51875,8,2257,3,48,37957,254
10/17/2020,Florida,15448,73.433333,4,1083,0,27,14225,63
10/17/2020,Florida,154241,79.677778,22,3544,1,122,65710,336
10/17/2020,Florida,313249,75.153731,28,13021,1,269,144552,897
10/17/2020,Florida,69999,74.754545,9,4099,1,71,34069,240
10/17/2020,Florida,462801,79.789873,41,10201,5,233,174517,759
10/17/2020,Florida,212228,77.186207,38,5712,2,115,98187,427
10/17/2020,Florida,186704,76.175,25,3450,2,154,59213,450
10/17/2020,Florida,19427,74.5,1,837,0,11,10336,31
10/17/2020,Florida,525141,76.321239,52,10197,3,223,191612,1002
10/17/2020,Florida,124995,76.058333,12,2742,4,79,39144,277
10/17/2020,Florida,587769,77.314815,44,10376,2,345,183666,971
10/17/2020,New York,1440625,78.238413,64,54584,7,3963,935165,12106
10/17/2020,Florida,419680,80.290123,49,8999,3,309,204591,771
10/17/2020,New York,475671,79.589216,39,16450,6,888,344730,2452
10/17/2020,Florida,385506,78.997297,50,12529,2,319,237966,888
10/17/2020,Florida,109999,79.005263,11,1977,1,35,38966,165
10/17/2020,Florida,181522,78.725,14,3366,0,153,69076,423
10/17/2020,Florida,40276,74.925,1,1100,0,11,16503,87
10/17/2020,Florida,290965,77.575439,23,11768,0,98,174952,299
10/17/2020,Florida,16615,76.4,1,867,0,11,9480,58
10/17/2020,Florida,37241,77.977778,7,1623,0,28,20955,126
10/17/2020,Florida,8236,75.85,1,525,0,10,3912,12
10/17/2020,Florida,968341,77.648598,117,24083,5,798,453327,2512
10/17/2020,Florida,27154,79.533333,9,1533,0,11,14427,140
10/17/2020,Florida,313163,77.727907,37,8583,2,316,124339,788
10/17/2020,Florida,2713295,80.555136,476,177875,11,3537,1788286,8237
10/17/2020,Florida,685368,77.266667,67,21902,4,582,286344,2736
10/17/2020,Florida,345432,77.764706,41,8275,6,216,157526,735
10/17/2020,Florida,48289,74.727273,9,3044,1,83,28767,175
10/17/2020,Florida,145415,75.062963,9,3041,0,126,52671,314
10/17/2020,Florida,24546,74.083333,9,1164,0,24,9479,76
10/17/2020,Florida,1355921,78.435979,141,41462,2,530,595303,1635
10/17/2020,Florida,44124,75.742857,4,2919,1,77,24913,157
10/17/2020,Florida,68021,78.136364,10,2228,0,29,19975,120
10/17/2020,Florida,353339,75.448148,29,10462,6,334,114991,1069
10/17/2020,Florida,159701,81.606452,4,5181,1,154,59037,417
10/17/2020,Florida,353623,79.132353,40,13698,5,181,154206,814
10/17/2020,Florida,1470344,80.354355,142,48888,7,1487,740025,4190
10/17/2020,Florida,82925,78.216667,7,2346,0,50,40711,159
10/17/2020,Florida,537868,77.039048,36,11907,3,304,197462,966
10/17/2020,New York,2295808,81.48371,110,74485,9,5970,1459561,17334
10/17/2020,Florida,8602,77.2,1,1258,0,15,4608,25
10/17/2020,Florida,45993,75.622222,11,3016,1,53,31921,236
10/17/2020,New York,1630698,81.935021,61,32798,4,2483,1415915,7867
10/17/2020,Florida,21781,76.075,3,1421,0,15,10146,57
10/17/2020,Florida,1426736,77.533083,179,45517,4,745,612442,2050
10/17/2020,Florida,14165,76.5,4,627,0,9,7777,37
10/17/2020,Florida,937933,75.768263,116,32861,5,505,514387,1271
10/17/2020,Florida,11724,75.375,6,696,0,4,7505,9
10/17/2020,Florida,103852,77.426087,12,2450,1,102,45287,267
10/17/2020,Florida,27142,76.2,1,1202,0,12,14056,73
10/17/2020,Florida,32050,76.55,3,1247,0,10,18412,62
10/17/2020,Florida,41018,78.316667,8,2158,2,43,16859,206
10/17/2020,Florida,740000,78.6875,78,21926,1,492,277045,1562
10/17/2020,Florida,243693,80.342424,32,5968,1,78,103678,330
10/16/2020,Florida,937933,75.768263,142,32745,7,505,512441,1266
10/16/2020,Florida,21781,76.075,4,1418,0,15,10118,57
10/16/2020,Florida,537868,77.039048,88,11871,4,300,196734,963
10/16/2020,New York,2295808,81.48371,132,74375,12,5968,1447417,17325
10/16/2020,New York,475671,79.589216,38,16411,5,888,341867,2446
10/16/2020,Florida,372678,81.591525,93,13510,3,243,157695,977
10/16/2020,Florida,41275,77.055556,3,1664,0,37,21640,191
10/16/2020,Florida,16615,76.4,4,866,1,11,9467,58
10/16/2020,Florida,685368,77.266667,146,21835,8,578,284826,2732
10/16/2020,Florida,124995,76.058333,10,2730,1,79,38949,273
10/16/2020,Florida,154241,79.677778,26,3522,1,122,65464,335
10/16/2020,Florida,243693,80.342424,40,5936,1,78,103190,329
10/16/2020,Florida,385506,78.997297,121,12479,4,317,236803,886
10/16/2020,Florida,109999,79.005263,18,1966,0,35,38766,164
10/16/2020,Florida,186704,76.175,44,3425,5,153,58849,448
10/16/2020,Florida,2713295,80.555136,548,177399,21,3520,1778075,8226
10/16/2020,Florida,24546,74.083333,10,1155,2,24,9482,76
10/16/2020,Florida,82925,78.216667,15,2339,0,50,40445,159
10/16/2020,Florida,44124,75.742857,19,2915,1,76,24840,156
10/16/2020,Florida,345432,77.764706,47,8234,4,214,157068,729
10/16/2020,Florida,203478,78.015789,51,5776,2,127,67247,322
10/16/2020,Florida,145415,75.062963,32,3032,2,125,52496,314
10/16/2020,Florida,740000,78.6875,131,21848,5,492,276099,1561
10/16/2020,Florida,290965,77.575439,54,11745,0,97,174558,299
10/16/2020,Florida,353623,79.132353,79,13658,2,178,153467,809
10/16/2020,Florida,15448,73.433333,10,1079,0,27,14205,63
10/16/2020,Florida,18474,76.14,1,1054,0,24,11413,54
10/16/2020,Florida,103852,77.426087,14,2438,1,101,45037,266
10/16/2020,Florida,48289,74.727273,14,3035,0,83,28728,174
10/16/2020,Florida,8602,77.2,2,1257,0,15,4599,25
10/16/2020,Florida,353339,75.448148,71,10433,4,334,114382,1063
10/16/2020,Florida,76483,79.424,16,2029,1,24,24741,139
10/16/2020,Florida,184736,75.825641,28,6445,1,125,42337,380
10/16/2020,Florida,1426736,77.533083,279,45338,8,738,609380,2046
10/16/2020,Florida,525141,76.321239,66,10145,4,222,190461,999
10/16/2020,Florida,28254,75.95,9,1682,0,17,16519,83
10/16/2020,Florida,16105,76.5,1,922,0,15,8071,55
10/16/2020,Florida,14165,76.5,9,623,0,9,7766,37
10/16/2020,Florida,37241,77.977778,7,1616,0,27,20925,126
10/16/2020,Florida,19427,74.5,16,836,1,10,10335,31
10/16/2020,Florida,313249,75.153731,79,12993,2,268,144296,896
10/16/2020,Florida,174049,77.245833,36,5707,1,85,54942,355
10/16/2020,Florida,587769,77.314815,78,10332,5,342,182366,969
10/16/2020,Florida,14364,75.1,1,889,0,9,8956,36
10/16/2020,Florida,462801,79.789873,69,10160,3,233,173921,754
10/16/2020,Florida,69999,74.754545,15,4090,3,70,34006,239
10/16/2020,Florida,27142,76.2,3,1201,0,11,14027,73
10/16/2020,Florida,8236,75.85,2,524,0,10,3902,12
10/16/2020,New York,1630698,81.935021,91,32737,5,2483,1403939,7863
10/16/2020,Florida,159701,81.606452,35,5177,3,153,58823,416
10/16/2020,Florida,14428,77.666667,4,670,0,14,10112,38
10/16/2020,Florida,1355921,78.435979,266,41321,13,528,593182,1633
10/16/2020,Florida,32050,76.55,11,1244,0,10,18347,62
10/16/2020,Florida,181522,78.725,18,3352,3,152,68796,423
10/16/2020,New York,2594676,80.061236,163,71459,21,5653,1577981,15949
10/16/2020,Florida,73384,74.51875,7,2249,0,47,37845,251
10/16/2020,Florida,68021,78.136364,31,2218,1,29,19893,120
10/16/2020,Florida,1934516,79.300597,374,80904,7,1500,1088973,6150
10/16/2020,Florida,45993,75.622222,5,3005,1,51,31894,235
10/16/2020,Florida,11724,75.375,4,690,0,4,7444,9
10/16/2020,Florida,419680,80.290123,58,8950,5,307,203106,768
10/16/2020,Florida,41018,78.316667,4,2150,0,43,16716,204
10/16/2020,Florida,968341,77.648598,231,23966,12,793,450968,2507
10/16/2020,Florida,212228,77.186207,58,5674,3,114,97848,425
10/16/2020,Florida,266309,77.945238,122,9524,2,70,168041,521
10/16/2020,Florida,1470344,80.354355,204,48746,10,1478,737348,4183
10/16/2020,New York,1440625,78.238413,78,54520,8,3962,928278,12099
10/16/2020,Florida,27154,79.533333,6,1524,0,11,14382,140
10/16/2020,Florida,313163,77.727907,41,8546,2,315,123820,786
10/16/2020,Florida,40276,74.925,4,1099,1,10,16452,87
10/15/2020,Florida,40276,74.925,3,1095,0,10,16353,86
10/15/2020,New York,1630698,81.935021,90,32646,5,2481,1389914,7858
10/15/2020,Florida,184736,75.825641,17,6417,0,125,42205,379
10/15/2020,Florida,587769,77.314815,80,10254,5,337,181047,964
10/15/2020,Florida,203478,78.015789,59,5725,1,127,66643,320
10/15/2020,Florida,290965,77.575439,83,11691,2,96,173320,299
10/15/2020,Florida,44124,75.742857,25,2896,0,76,24688,155
10/15/2020,Florida,243693,80.342424,43,5896,3,78,102372,328
10/15/2020,Florida,103852,77.426087,10,2424,0,100,44595,265
10/15/2020,Florida,11724,75.375,1,686,0,4,7424,9
10/15/2020,Florida,82925,78.216667,9,2324,0,50,40177,159
10/15/2020,Florida,37241,77.977778,2,1609,1,27,20828,126
10/15/2020,Florida,1426736,77.533083,190,45059,4,734,605558,2038
10/15/2020,Florida,69999,74.754545,33,4075,2,70,33637,236
10/15/2020,Florida,385506,78.997297,57,12358,1,316,235204,882
10/15/2020,Florida,353339,75.448148,41,10362,5,334,113739,1059
10/15/2020,Florida,145415,75.062963,13,3000,0,124,52135,312
10/15/2020,Florida,32050,76.55,14,1233,0,10,18250,62
10/15/2020,Florida,16105,76.5,2,921,0,15,8030,55
10/15/2020,Florida,27142,76.2,3,1198,0,11,13926,73
10/15/2020,Florida,21781,76.075,6,1414,0,14,10078,57
10/15/2020,Florida,14428,77.666667,7,666,1,14,10094,38
10/15/2020,Florida,13580,74.55,3,600,0,6,1940,51
10/15/2020,Florida,24546,74.083333,17,1145,1,24,9477,74
10/15/2020,Florida,27154,79.533333,15,1518,1,11,14234,140
10/15/2020,Florida,685368,77.266667,113,21689,11,569,282849,2724
10/15/2020,Florida,353623,79.132353,44,13579,5,178,152243,807
10/15/2020,Florida,18474,76.14,3,1053,0,24,11311,54
10/15/2020,Florida,28254,75.95,17,1673,2,17,16452,83
10/15/2020,New York,2594676,80.061236,237,71296,32,5650,1562412,15928
10/15/2020,Florida,41275,77.055556,2,1661,2,37,21552,191
10/15/2020,Florida,419680,80.290123,70,8892,2,301,201426,763
10/15/2020,Florida,48289,74.727273,18,3021,2,83,28606,174
10/15/2020,Florida,937933,75.768263,137,32603,3,500,507940,1259
10/15/2020,Florida,181522,78.725,14,3334,2,151,68201,420
10/15/2020,Florida,313163,77.727907,35,8505,1,311,122971,784
10/15/2020,Florida,345432,77.764706,35,8187,3,211,155849,725
10/15/2020,Florida,8602,77.2,4,1255,1,15,4570,25
10/15/2020,Florida,174049,77.245833,27,5671,3,84,54827,354
10/15/2020,Florida,537868,77.039048,95,11783,2,299,195204,959
10/15/2020,Florida,186704,76.175,25,3381,3,151,58442,443
10/15/2020,Florida,462801,79.789873,47,10091,2,233,172720,751
10/15/2020,Florida,68021,78.136364,14,2187,1,29,19807,119
10/15/2020,Florida,8236,75.85,1,522,0,10,3881,12
10/15/2020,Florida,1934516,79.300597,349,80530,17,1492,1080241,6143
10/15/2020,Florida,1355921,78.435979,262,41055,7,528,588912,1620
10/15/2020,Florida,740000,78.6875,142,21717,1,489,274344,1556
10/15/2020,Florida,19427,74.5,7,820,0,10,10317,30
10/15/2020,Florida,1470344,80.354355,168,48542,6,1472,731754,4173
10/15/2020,Florida,154241,79.677778,19,3496,0,121,65025,334
10/15/2020,Florida,14165,76.5,3,614,0,9,7716,37
10/15/2020,Florida,525141,76.321239,37,10079,2,221,188982,995
10/15/2020,Florida,41018,78.316667,6,2146,0,43,16601,204
10/15/2020,Florida,372678,81.591525,58,13417,4,242,156961,974
10/15/2020,Florida,266309,77.945238,119,9402,4,70,166695,519
10/15/2020,Florida,159701,81.606452,22,5142,0,153,58452,413
10/15/2020,New York,1440625,78.238413,91,54442,13,3961,920814,12091
10/15/2020,New York,475671,79.589216,40,16373,3,888,338679,2441
10/15/2020,Florida,76483,79.424,21,2013,1,24,24617,138
10/15/2020,Florida,124995,76.058333,14,2720,0,78,38641,272
10/15/2020,New York,2295808,81.48371,142,74243,20,5967,1433818,17313
10/15/2020,Florida,2713295,80.555136,544,176851,18,3501,1765438,8205
10/15/2020,Florida,15448,73.433333,8,1069,1,26,14157,63
10/15/2020,Florida,968341,77.648598,116,23735,6,792,447302,2495
10/15/2020,Florida,45993,75.622222,10,3000,0,51,31622,234
10/15/2020,Florida,17900,77.36,2,541,0,17,8387,40
10/15/2020,Florida,212228,77.186207,30,5616,0,113,96814,422
10/15/2020,Florida,73384,74.51875,7,2242,1,46,37636,251
10/15/2020,Florida,109999,79.005263,19,1948,2,33,38286,164
10/15/2020,Florida,16615,76.4,1,862,0,11,9443,57
10/15/2020,Florida,313249,75.153731,48,12914,5,267,143902,894
10/14/2020,Florida,44124,75.742857,10,2871,0,75,24592,155
10/14/2020,Florida,24546,74.083333,10,1128,2,24,9457,73
10/14/2020,Florida,69999,74.754545,17,4042,3,68,33450,234
10/14/2020,Florida,184736,75.825641,28,6400,2,122,41897,379
10/14/2020,Florida,73384,74.51875,13,2235,1,46,37358,250
10/14/2020,Florida,313163,77.727907,42,8470,0,310,122228,783
10/14/2020,Florida,385506,78.997297,39,12301,4,310,233647,881
10/14/2020,Florida,11724,75.375,10,685,0,4,7422,9
10/14/2020,Florida,154241,79.677778,18,3477,1,119,64639,334
10/14/2020,Florida,203478,78.015789,158,5666,0,125,66113,319
10/14/2020,Florida,45993,75.622222,12,2990,1,51,31545,234
10/14/2020,Florida,28254,75.95,13,1656,1,16,16326,81
10/14/2020,Florida,525141,76.321239,61,10042,2,219,187830,993
10/14/2020,Florida,109999,79.005263,14,1929,1,33,37821,162
10/14/2020,Florida,266309,77.945238,56,9283,4,70,165217,515
10/14/2020,Florida,82925,78.216667,11,2315,0,50,39864,159
10/14/2020,Florida,372678,81.591525,51,13359,1,239,155866,970
10/14/2020,Florida,18474,76.14,2,1050,0,24,11234,54
10/14/2020,New York,2594676,80.061236,212,71059,24,5648,1546527,15896
10/14/2020,Florida,419680,80.290123,55,8822,3,291,199412,761
10/14/2020,Florida,68021,78.136364,23,2173,2,29,19723,118
10/14/2020,Florida,16615,76.4,2,861,1,11,9306,57
10/14/2020,Florida,14165,76.5,5,611,0,9,7604,37
10/14/2020,Florida,290965,77.575439,72,11608,1,93,172320,297
10/14/2020,Florida,353623,79.132353,63,13535,5,174,151118,802
10/14/2020,Florida,1355921,78.435979,203,40793,2,523,584851,1613
10/14/2020,Florida,968341,77.648598,115,23619,9,788,443840,2489
10/14/2020,Florida,174049,77.245833,21,5644,1,84,54636,351
10/14/2020,New York,1440625,78.238413,90,54351,4,3960,913675,12078
