date,subregion1_name,subregion2_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients,latitude,longitude,area_sq_km,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
9/2/2020,Florida,Seminole County,462801,79.789873,41,8637,3,173,137273,679,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
9/2/2020,Florida,Polk County,685368,77.266667,131,17496,19,455,205065,2267,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
9/2/2020,Florida,Broward County,1934516,79.300597,261,72547,18,1197,844586,5699,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
9/2/2020,Florida,Hillsborough County,1426736,77.533083,155,37828,6,554,464182,1768,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
9/2/2020,Florida,Bradford County,27142,76.2,32,795,1,5,10317,47,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
9/2/2020,Florida,Madison County,18474,76.14,9,885,0,16,8459,42,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
9/2/2020,Florida,Sumter County,124995,76.058333,38,1962,1,54,29777,225,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
9/2/2020,Florida,Highlands County,103852,77.426087,8,1857,1,69,32947,200,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
9/2/2020,New York,Kings County,2594676,80.061236,94,64236,13,5587,1094360,15242,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
9/2/2020,Florida,Pasco County,525141,76.321239,33,8231,2,183,141349,834,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
9/2/2020,Florida,Hernando County,186704,76.175,10,2637,2,88,43261,364,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
9/2/2020,Florida,Manatee County,385506,78.997297,23,10545,0,263,180572,811,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
9/2/2020,Florida,Hardee County,27154,79.533333,13,1121,0,9,11082,117,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
9/2/2020,Florida,Lafayette County,8602,77.2,3,1205,0,10,3854,18,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
9/2/2020,Florida,Franklin County,11724,75.375,9,560,0,3,6249,7,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
9/2/2020,Florida,St. Lucie County,313163,77.727907,41,7105,4,237,92509,675,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
9/2/2020,Florida,Citrus County,145415,75.062963,23,2172,4,60,38677,233,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
9/2/2020,Florida,Indian River County,154241,79.677778,8,2865,0,103,49257,284,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
9/2/2020,Florida,Osceola County,353623,79.132353,46,11507,2,131,115338,653,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
9/2/2020,Florida,Duval County,937933,75.768263,429,27154,5,262,383266,1085,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
9/2/2020,New York,Bronx County,1440625,78.238413,42,52024,3,3918,676453,11823,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
9/2/2020,Florida,Leon County,290965,77.575439,333,7017,1,36,115044,221,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
9/2/2020,Florida,Taylor County,21781,76.075,8,1212,0,9,8290,39,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
9/2/2020,Florida,Pinellas County,968341,77.648598,98,20133,12,665,337284,2192,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
9/2/2020,Florida,Flagler County,109999,79.005263,13,1368,1,15,27894,114,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
9/2/2020,Florida,Okeechobee County,41275,77.055556,16,1267,1,19,16365,139,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
9/2/2020,Florida,Charlotte County,181522,78.725,15,2753,1,113,50948,351,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
9/2/2020,Florida,Holmes County,19427,74.5,9,662,2,5,8418,27,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
9/2/2020,Florida,DeSoto County,37241,77.977778,2,1500,0,22,17026,114,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
9/2/2020,Florida,Lee County,740000,78.6875,82,18938,6,431,212067,1440,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
9/2/2020,Florida,Levy County,40276,74.925,3,926,0,6,12578,72,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
9/2/2020,Florida,Marion County,353339,75.448148,47,8662,9,192,85295,877,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
9/2/2020,New York,New York County,1630698,81.935021,48,30190,1,2461,932334,7687,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
9/2/2020,Florida,Okaloosa County,203478,78.015789,34,4296,2,79,51343,263,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
9/2/2020,Florida,Columbia County,69999,74.754545,6,3377,0,38,25738,186,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
9/2/2020,Florida,Dixie County,16615,76.4,11,748,0,4,7409,42,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
9/2/2020,Florida,Calhoun County,14428,77.666667,1,574,0,9,8345,33,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
9/2/2020,Florida,Santa Rosa County,174049,77.245833,43,4805,4,58,44273,292,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
9/2/2020,Florida,Wakulla County,32050,76.55,10,936,0,7,13735,47,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
9/2/2020,Florida,Escambia County,313249,75.153731,54,11383,4,189,112240,790,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
9/2/2020,New York,Richmond County,475671,79.589216,17,15204,0,882,237208,2367,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
9/2/2020,Florida,Gilchrist County,17900,77.36,4,473,1,10,6774,37,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
9/1/2020,Florida,Charlotte County,181522,78.725,15,2738,5,112,50511,350,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
9/1/2020,Florida,Bay County,184736,75.825641,22,5411,3,79,33073,321,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
9/1/2020,Florida,Baker County,28254,75.95,48,1216,2,6,11441,48,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
9/1/2020,Florida,Holmes County,19427,74.5,15,653,0,5,8391,25,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
9/1/2020,Florida,Escambia County,313249,75.153731,52,11329,1,188,111042,786,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
9/1/2020,Florida,Dixie County,16615,76.4,3,737,0,4,7356,42,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
9/1/2020,Florida,Highlands County,103852,77.426087,7,1849,0,67,32658,199,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
9/1/2020,Florida,Indian River County,154241,79.677778,8,2857,0,102,48620,284,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
9/1/2020,Florida,Pasco County,525141,76.321239,32,8198,3,180,140198,832,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
9/1/2020,Florida,Columbia County,69999,74.754545,8,3371,0,38,25429,186,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
9/1/2020,Florida,Orange County,1355921,78.435979,89,34589,5,378,450349,1367,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
9/1/2020,Florida,Hardee County,27154,79.533333,4,1108,0,9,10998,117,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
9/1/2020,Florida,Brevard County,587769,77.314815,45,7421,7,210,136533,697,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
9/1/2020,Florida,Gulf County,16105,76.5,2,830,1,12,6825,50,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
9/1/2020,Florida,Jackson County,48289,74.727273,27,2414,1,66,21260,125,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
9/1/2020,Florida,DeSoto County,37241,77.977778,7,1498,2,22,16918,114,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
9/1/2020,Florida,Manatee County,385506,78.997297,40,10522,2,260,178709,811,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
9/1/2020,Florida,Osceola County,353623,79.132353,37,11461,4,129,114441,651,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
9/1/2020,Florida,Miami-Dade County,2713295,80.555136,339,158504,12,2537,1385768,7645,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
9/1/2020,Florida,Nassau County,82925,78.216667,18,1721,0,20,29093,134,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
9/1/2020,Florida,Calhoun County,14428,77.666667,1,573,0,9,8094,33,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
9/1/2020,Florida,Polk County,685368,77.266667,117,17365,18,447,202889,2248,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
9/1/2020,Florida,Sumter County,124995,76.058333,34,1924,0,53,29563,224,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
9/1/2020,Florida,Clay County,212228,77.186207,27,4038,0,77,70757,334,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
9/1/2020,Florida,Hillsborough County,1426736,77.533083,213,37673,4,551,460322,1762,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
9/1/2020,Florida,Martin County,159701,81.606452,10,4371,0,118,42921,382,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
9/1/2020,Florida,Lake County,345432,77.764706,43,6650,7,118,120108,589,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
9/1/2020,Florida,Gilchrist County,17900,77.36,1,469,0,10,6660,36,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
9/1/2020,Florida,Okeechobee County,41275,77.055556,5,1251,1,15,16100,138,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
9/1/2020,Florida,Levy County,40276,74.925,2,923,0,6,12469,72,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
9/1/2020,New York,Bronx County,1440625,78.238413,52,51982,4,3918,670201,11820,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
9/1/2020,Florida,Volusia County,537868,77.039048,62,9397,7,190,148591,756,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
9/1/2020,Florida,Monroe County,76483,79.424,5,1727,1,16,19485,113,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
9/1/2020,Florida,Liberty County,8236,75.85,1,435,1,7,3023,10,30.23,-84.89,2184,5045,3191,771,891,1256,1284,1266,1117,866,544,241
9/1/2020,New York,Kings County,2594676,80.061236,91,64142,8,5585,1083493,15229,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
9/1/2020,Florida,Collier County,372678,81.591525,25,11785,3,177,123097,872,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
9/1/2020,Florida,Washington County,24546,74.083333,7,1013,0,16,8325,60,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
9/1/2020,Florida,Leon County,290965,77.575439,127,6684,3,35,113338,220,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
9/1/2020,Florida,Putnam County,73384,74.51875,16,1787,2,38,28320,206,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
9/1/2020,Florida,Wakulla County,32050,76.55,31,926,2,7,13651,47,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
9/1/2020,Florida,Duval County,937933,75.768263,132,26725,7,259,380438,1080,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
9/1/2020,New York,New York County,1630698,81.935021,55,30142,2,2460,919264,7686,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
9/1/2020,Florida,Marion County,353339,75.448148,57,8615,11,187,84333,868,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
9/1/2020,Florida,Palm Beach County,1470344,80.354355,152,42332,18,1128,554725,3816,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
9/1/2020,Florida,Seminole County,462801,79.789873,26,8596,0,173,136195,676,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
9/1/2020,Florida,Union County,15448,73.433333,16,624,0,5,11543,39,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
9/1/2020,Florida,Flagler County,109999,79.005263,7,1355,1,15,27634,113,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
9/1/2020,Florida,St. Lucie County,313163,77.727907,30,7064,5,236,91310,671,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
9/1/2020,Florida,Franklin County,11724,75.375,2,551,0,3,6217,7,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
9/1/2020,Florida,Gadsden County,45993,75.622222,9,2351,0,31,23441,189,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
9/1/2020,Florida,Okaloosa County,203478,78.015789,50,4262,3,77,50995,261,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
9/1/2020,Florida,Santa Rosa County,174049,77.245833,48,4762,0,57,43757,288,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
9/1/2020,Florida,Suwannee County,44124,75.742857,8,2463,1,60,18102,125,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
9/1/2020,Florida,Walton County,68021,78.136364,16,1689,2,20,15497,92,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
9/1/2020,Florida,Lee County,740000,78.6875,54,18856,7,426,209751,1434,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
9/1/2020,New York,Richmond County,475671,79.589216,24,15187,1,882,234561,2367,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
9/1/2020,Florida,Madison County,18474,76.14,1,876,0,15,8338,42,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
9/1/2020,Florida,Hernando County,186704,76.175,21,2627,3,85,42911,362,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
9/1/2020,Florida,Pinellas County,968341,77.648598,54,20035,10,663,333217,2180,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
9/1/2020,Florida,Broward County,1934516,79.300597,159,72286,16,1187,837358,5681,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
9/1/2020,New York,Queens County,2295808,81.48371,73,69902,5,5915,991411,16901,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
9/1/2020,Florida,St. Johns County,243693,80.342424,23,4407,1,59,73757,247,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
9/1/2020,Florida,Sarasota County,419680,80.290123,44,7231,12,204,150564,642,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
9/1/2020,Florida,Citrus County,145415,75.062963,18,2149,0,59,38166,229,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
9/1/2020,Florida,Hendry County,41018,78.316667,2,1985,0,39,13593,177,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
9/1/2020,Florida,Bradford County,27142,76.2,12,763,2,5,10077,46,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
9/1/2020,Florida,Jefferson County,14165,76.5,2,504,1,6,5493,32,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
9/1/2020,Florida,Alachua County,266309,77.945238,49,5321,2,33,117455,402,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
8/31/2020,New York,New York County,1630698,81.935021,52,30087,5,2460,907787,7684,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
8/31/2020,Florida,Santa Rosa County,174049,77.245833,46,4714,4,55,43325,288,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
8/31/2020,Florida,Hardee County,27154,79.533333,6,1104,0,9,10899,117,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
8/31/2020,Florida,Duval County,937933,75.768263,228,26593,7,254,377414,1073,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
8/31/2020,Florida,Charlotte County,181522,78.725,38,2723,5,110,50225,345,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
8/31/2020,Florida,Collier County,372678,81.591525,177,11760,3,176,122091,869,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
8/31/2020,Florida,Polk County,685368,77.266667,144,17248,26,443,200702,2230,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
8/31/2020,Florida,Highlands County,103852,77.426087,16,1842,1,67,32461,199,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
8/31/2020,Florida,Columbia County,69999,74.754545,41,3363,0,33,25239,186,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
8/31/2020,Florida,Lafayette County,8602,77.2,2,1202,0,7,3818,18,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
8/31/2020,Florida,Flagler County,109999,79.005263,9,1348,0,15,27419,112,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
8/31/2020,Florida,Monroe County,76483,79.424,7,1722,0,16,19351,112,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
8/31/2020,Florida,Okaloosa County,203478,78.015789,41,4212,1,77,50212,258,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
8/31/2020,Florida,Holmes County,19427,74.5,15,638,1,5,8136,25,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
8/31/2020,Florida,Hillsborough County,1426736,77.533083,319,37460,8,551,456305,1758,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
8/31/2020,Florida,Broward County,1934516,79.300597,1072,72127,21,1184,831687,5665,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
8/31/2020,Florida,Citrus County,145415,75.062963,29,2131,6,57,37634,229,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
8/31/2020,Florida,Union County,15448,73.433333,7,608,1,5,11469,39,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
8/31/2020,Florida,Alachua County,266309,77.945238,60,5272,2,33,116272,400,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
8/31/2020,Florida,Liberty County,8236,75.85,2,434,0,7,2997,9,30.23,-84.89,2184,5045,3191,771,891,1256,1284,1266,1117,866,544,241
8/31/2020,Florida,Okeechobee County,41275,77.055556,4,1246,2,15,15890,137,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
8/31/2020,Florida,Marion County,353339,75.448148,75,8558,12,180,83426,857,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
8/31/2020,Florida,St. Lucie County,313163,77.727907,122,7034,9,235,90183,666,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
8/31/2020,Florida,Madison County,18474,76.14,8,875,1,14,8299,42,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
8/31/2020,Florida,Bay County,184736,75.825641,34,5389,1,78,32430,318,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
8/31/2020,Florida,Martin County,159701,81.606452,35,4361,0,118,42584,382,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
8/31/2020,Florida,Miami-Dade County,2713295,80.555136,2108,158165,25,2437,1375912,7633,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
8/31/2020,New York,Bronx County,1440625,78.238413,46,51930,9,3917,664005,11816,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
8/31/2020,Florida,Clay County,212228,77.186207,65,4011,3,76,70038,334,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
8/31/2020,Florida,Bradford County,27142,76.2,12,751,3,5,9977,44,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
8/31/2020,Florida,Baker County,28254,75.95,12,1168,1,5,11390,46,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
8/31/2020,Florida,Taylor County,21781,76.075,7,1204,1,5,8162,39,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
8/31/2020,Florida,Leon County,290965,77.575439,173,6557,3,33,111951,217,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
8/31/2020,Florida,Sarasota County,419680,80.290123,37,7187,3,202,149580,630,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
8/31/2020,Florida,Hernando County,186704,76.175,76,2606,6,83,42387,359,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
8/31/2020,Florida,Gulf County,16105,76.5,3,828,0,11,6780,49,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
8/31/2020,Florida,Levy County,40276,74.925,10,921,0,6,12330,72,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
8/31/2020,Florida,Franklin County,11724,75.375,4,549,0,3,6131,7,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
8/31/2020,Florida,Glades County,13580,74.55,2,470,0,3,1435,38,26.95,-81.19,2555,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892
8/31/2020,Florida,Suwannee County,44124,75.742857,13,2455,0,60,18010,124,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
8/31/2020,Florida,Gadsden County,45993,75.622222,40,2342,5,31,23319,189,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
8/31/2020,Florida,Pasco County,525141,76.321239,90,8166,5,180,138590,829,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
8/31/2020,Florida,Seminole County,462801,79.789873,155,8570,2,172,135248,676,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
8/31/2020,Florida,Calhoun County,14428,77.666667,1,572,0,8,7951,33,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
8/31/2020,Florida,Volusia County,537868,77.039048,132,9335,6,189,147364,749,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
8/31/2020,Florida,DeSoto County,37241,77.977778,4,1491,0,22,16788,112,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
8/31/2020,Florida,Gilchrist County,17900,77.36,4,468,2,10,6606,36,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
8/31/2020,Florida,Hamilton County,14364,75.1,3,704,0,6,7475,28,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
8/31/2020,Florida,Sumter County,124995,76.058333,29,1890,2,50,29237,224,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
8/31/2020,Florida,Wakulla County,32050,76.55,8,895,0,7,13288,45,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
8/31/2020,Florida,Hendry County,41018,78.316667,3,1983,0,39,13528,177,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
8/31/2020,Florida,Jefferson County,14165,76.5,2,502,0,6,5469,31,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
8/31/2020,Florida,Lee County,740000,78.6875,152,18802,17,423,208019,1427,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
8/31/2020,New York,Richmond County,475671,79.589216,22,15163,1,881,232516,2366,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
